current_panel_key,current_inchikey,legacy_inchikey,match_type,similarity,legacy_source,legacy_record_id,historical_label
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NFMXUWYDSYYSDR-UHFFFAOYSA-N,NO_MATCH,0.112245,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NFMXUWYDSYYSDR-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NFOBXOAATXOZSC-UHFFFAOYSA-N,NO_MATCH,0.118280,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NFOBXOAATXOZSC-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NFOYNGVKMCUYKB-UHFFFAOYSA-N,NO_MATCH,0.099010,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NFOYNGVKMCUYKB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NFSXLBGPJYKKNE-UHFFFAOYSA-N,NO_MATCH,0.105263,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NFSXLBGPJYKKNE-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NFURBAVLQNXOEG-UHFFFAOYSA-N,NO_MATCH,0.096154,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NFURBAVLQNXOEG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NFVJLPAIZWABDQ-UHFFFAOYSA-N,NO_MATCH,0.088889,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NFVJLPAIZWABDQ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NFXUABRGFCCWGB-UHFFFAOYSA-N,NO_MATCH,0.117021,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NFXUABRGFCCWGB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NGCQDLJRGYBXMZ-UHFFFAOYSA-N,NO_MATCH,0.100000,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NGCQDLJRGYBXMZ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NGNYXYOXLRACDB-UHFFFAOYSA-N,NO_MATCH,0.098901,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,LEGACY-INCHIKEY-NGNYXYOXLRACDB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NGOVJIPFOPWZRA-UHFFFAOYSA-N,NO_MATCH,0.117021,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NGOVJIPFOPWZRA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NGRNRPSTQLLYJE-UHFFFAOYSA-N,NO_MATCH,0.103093,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NGRNRPSTQLLYJE-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NGTGMZMSKPVOJA-UHFFFAOYSA-N,NO_MATCH,0.096774,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NGTGMZMSKPVOJA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NGUKGEMLHORPQG-UHFFFAOYSA-N,NO_MATCH,0.103774,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NGUKGEMLHORPQG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NGVHGGNSHDDPAR-UHFFFAOYSA-N,NO_MATCH,0.109890,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NGVHGGNSHDDPAR-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NHAGDUXGRGBHNG-UHFFFAOYSA-N,NO_MATCH,0.113402,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NHAGDUXGRGBHNG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NHEYSMTYGWIRQP-UHFFFAOYSA-N,NO_MATCH,0.112245,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NHEYSMTYGWIRQP-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NHGPQUKGJCYQTF-UHFFFAOYSA-N,NO_MATCH,0.106383,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NHGPQUKGJCYQTF-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NHKUHQCBRVJCDZ-UHFFFAOYSA-N,NO_MATCH,0.119565,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,LEGACY-INCHIKEY-NHKUHQCBRVJCDZ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NHLKGVDMJVOPMU-UHFFFAOYSA-N,NO_MATCH,0.141304,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NHLKGVDMJVOPMU-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NHRRIQUGSZPCCX-UHFFFAOYSA-N,NO_MATCH,0.089109,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NHRRIQUGSZPCCX-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIDXHYVITVCNOA-UHFFFAOYSA-N,NO_MATCH,0.091837,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIDXHYVITVCNOA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIGIZWRTNOUDCW-UHFFFAOYSA-N,NO_MATCH,0.117021,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIGIZWRTNOUDCW-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIHJMCFAIQOOBK-UHFFFAOYSA-N,NO_MATCH,0.086957,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIHJMCFAIQOOBK-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIJYFZTZESXNLD-UHFFFAOYSA-N,NO_MATCH,0.101010,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIJYFZTZESXNLD-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NINQDIXNKRAIDB-UHFFFAOYSA-N,NO_MATCH,0.104167,formolecular/novo_horizonte/top10_validado_4EY7.csv,LEGACY-INCHIKEY-NINQDIXNKRAIDB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIOKJASWXSKZFF-UHFFFAOYSA-N,NO_MATCH,0.125000,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIOKJASWXSKZFF-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIVNWUDGTPHJSN-UHFFFAOYSA-N,NO_MATCH,0.087379,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIVNWUDGTPHJSN-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIWKUWJOKKXMMC-UHFFFAOYSA-N,NO_MATCH,0.094737,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIWKUWJOKKXMMC-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NIXIGCZOHNFRGF-UHFFFAOYSA-N,NO_MATCH,0.109890,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NIXIGCZOHNFRGF-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NJBOFWUMILWRRB-UHFFFAOYSA-N,NO_MATCH,0.115789,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NJBOFWUMILWRRB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NJFSBKCWLNLLAM-UHFFFAOYSA-N,NO_MATCH,0.097561,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NJFSBKCWLNLLAM-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NJGNOVULBHNJNG-UHFFFAOYSA-N,NO_MATCH,0.112245,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NJGNOVULBHNJNG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NJOCSHMEIAWQKG-UHFFFAOYSA-N,NO_MATCH,0.101124,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NJOCSHMEIAWQKG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NJSDOZPVDLLDIT-UHFFFAOYSA-N,NO_MATCH,0.100000,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NJSDOZPVDLLDIT-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NJSRGAUJBPJRQL-UHFFFAOYSA-N,NO_MATCH,0.083333,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NJSRGAUJBPJRQL-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NJVZKDFMWCKMPM-UHFFFAOYSA-N,NO_MATCH,0.098039,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NJVZKDFMWCKMPM-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NKPKJJWTQQPUOU-UHFFFAOYSA-N,NO_MATCH,0.100000,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NKPKJJWTQQPUOU-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NKVBJLYHXFQHDM-UHFFFAOYSA-N,NO_MATCH,0.115789,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NKVBJLYHXFQHDM-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NLCDDQFMNDOTDG-UHFFFAOYSA-N,NO_MATCH,0.077670,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NLCDDQFMNDOTDG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NLNOKXBAWOXSKZ-UHFFFAOYSA-N,NO_MATCH,0.105263,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NLNOKXBAWOXSKZ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NLOKTERXUBNKKB-UHFFFAOYSA-N,NO_MATCH,0.093750,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NLOKTERXUBNKKB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NLVNXWUSRNAKSU-UHFFFAOYSA-N,NO_MATCH,0.103093,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NLVNXWUSRNAKSU-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NMIXMGVQAJSWNA-UHFFFAOYSA-N,NO_MATCH,0.085106,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NMIXMGVQAJSWNA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NMJPSPGNEWJSGE-UHFFFAOYSA-N,NO_MATCH,0.118280,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NMJPSPGNEWJSGE-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NMKQLTVPYLFLFP-UHFFFAOYSA-N,NO_MATCH,0.105263,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NMKQLTVPYLFLFP-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NMOUBMXDIDCIAB-UHFFFAOYSA-N,NO_MATCH,0.101124,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NMOUBMXDIDCIAB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NMULEWMBMKSHPI-UHFFFAOYSA-N,NO_MATCH,0.150538,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NMULEWMBMKSHPI-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNICQSFEDAUJOQ-UHFFFAOYSA-N,NO_MATCH,0.085106,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NNICQSFEDAUJOQ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNKUGDNCQJKUEL-UHFFFAOYSA-N,NO_MATCH,0.099010,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NNKUGDNCQJKUEL-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNOUMJTZLJSUNC-UHFFFAOYSA-N,NO_MATCH,0.075949,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NNOUMJTZLJSUNC-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNPWGQLDHMLGEA-UHFFFAOYSA-N,NO_MATCH,0.123711,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NNPWGQLDHMLGEA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNQAZMYHPJWJMH-UHFFFAOYSA-N,NO_MATCH,0.138298,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,LEGACY-INCHIKEY-NNQAZMYHPJWJMH-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNUXMUMCJJRSDV-UHFFFAOYSA-N,NO_MATCH,0.097826,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NNUXMUMCJJRSDV-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNXBUPGUUZQCGN-UHFFFAOYSA-N,NO_MATCH,0.108696,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NNXBUPGUUZQCGN-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NNYMIKNHZAFFGT-UHFFFAOYSA-N,NO_MATCH,0.109890,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NNYMIKNHZAFFGT-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NOGPNMVHQTVUEM-UHFFFAOYSA-N,NO_MATCH,0.090909,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NOGPNMVHQTVUEM-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NOMZTYAMETUIFQ-UHFFFAOYSA-N,NO_MATCH,0.100000,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NOMZTYAMETUIFQ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NOPJXGFQLNEJQA-UHFFFAOYSA-N,NO_MATCH,0.096774,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NOPJXGFQLNEJQA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NOQHCAUEOWNDMV-UHFFFAOYSA-N,NO_MATCH,0.109890,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NOQHCAUEOWNDMV-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NOSVUTQQYTTYTD-UHFFFAOYSA-N,NO_MATCH,0.113402,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NOSVUTQQYTTYTD-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NOYRFJPKTFCFRK-UHFFFAOYSA-N,NO_MATCH,0.092784,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NOYRFJPKTFCFRK-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NOYVGOFPFDROAE-UHFFFAOYSA-N,NO_MATCH,0.109890,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NOYVGOFPFDROAE-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NPCRHKVZQVGMSZ-UHFFFAOYSA-N,NO_MATCH,0.113636,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NPCRHKVZQVGMSZ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NPHPBJDAHCNBBB-UHFFFAOYSA-N,NO_MATCH,0.090909,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NPHPBJDAHCNBBB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NPKLTRLKTSKCMS-UHFFFAOYSA-N,NO_MATCH,0.096774,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NPKLTRLKTSKCMS-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NPLWVWFZHWGEDH-UHFFFAOYSA-N,NO_MATCH,0.098901,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NPLWVWFZHWGEDH-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NPMBJWIIBMNUIF-UHFFFAOYSA-N,NO_MATCH,0.106383,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NPMBJWIIBMNUIF-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NPVHOCQYQOSQDB-UHFFFAOYSA-N,NO_MATCH,0.086022,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NPVHOCQYQOSQDB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQAJAJZHJQDAMO-UHFFFAOYSA-N,NO_MATCH,0.098901,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQAJAJZHJQDAMO-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQDPVNWOMLNFAQ-UHFFFAOYSA-N,NO_MATCH,0.115789,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQDPVNWOMLNFAQ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQJNVOGMIHLQBA-UHFFFAOYSA-N,NO_MATCH,0.129032,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQJNVOGMIHLQBA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQLCNTUPCASIMO-UHFFFAOYSA-N,NO_MATCH,0.138298,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQLCNTUPCASIMO-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQLJKBMLLAOIBI-UHFFFAOYSA-N,NO_MATCH,0.104167,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQLJKBMLLAOIBI-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQOOXDYAMXDMML-UHFFFAOYSA-N,NO_MATCH,0.093458,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQOOXDYAMXDMML-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQPJTLSNZFAQEG-UHFFFAOYSA-N,NO_MATCH,0.101124,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQPJTLSNZFAQEG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQPNKKVTUNUFOO-UHFFFAOYSA-N,NO_MATCH,0.090000,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQPNKKVTUNUFOO-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQWFBPRZRXGKNG-UHFFFAOYSA-N,NO_MATCH,0.098039,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQWFBPRZRXGKNG-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NQYKOWSUHBZEPF-UHFFFAOYSA-N,NO_MATCH,0.130435,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NQYKOWSUHBZEPF-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NRDNIUPDINWCQQ-UHFFFAOYSA-N,NO_MATCH,0.104167,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NRDNIUPDINWCQQ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NRFFFYCAUFCNBA-UHFFFAOYSA-N,NO_MATCH,0.142857,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NRFFFYCAUFCNBA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NRFINDBVRXCWIY-UHFFFAOYSA-N,NO_MATCH,0.101010,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NRFINDBVRXCWIY-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NRGFGZRFDAEWAU-UHFFFAOYSA-N,NO_MATCH,0.120879,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NRGFGZRFDAEWAU-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NSFMUNZGKZONDZ-UHFFFAOYSA-N,NO_MATCH,0.097826,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NSFMUNZGKZONDZ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NSJKBZBWLKACKS-UHFFFAOYSA-N,NO_MATCH,0.087912,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NSJKBZBWLKACKS-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NSKAERLIDFPMJB-UHFFFAOYSA-N,NO_MATCH,0.117021,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NSKAERLIDFPMJB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NTLRPZVUSOYEPQ-UHFFFAOYSA-N,NO_MATCH,0.094737,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NTLRPZVUSOYEPQ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NTNLIGUIHACIHB-UHFFFAOYSA-N,NO_MATCH,0.105263,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NTNLIGUIHACIHB-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NTUKMQFOTVPFDR-UHFFFAOYSA-N,NO_MATCH,0.102041,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NTUKMQFOTVPFDR-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NUAHLUMUFJSNOA-UHFFFAOYSA-N,NO_MATCH,0.086957,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NUAHLUMUFJSNOA-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NULGZZZCFBHJRE-UHFFFAOYSA-N,NO_MATCH,0.120879,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NULGZZZCFBHJRE-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NURKWYVTXLFOPL-UHFFFAOYSA-N,NO_MATCH,0.109890,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NURKWYVTXLFOPL-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NVFFPGSATCAMAD-UHFFFAOYSA-N,NO_MATCH,0.105882,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NVFFPGSATCAMAD-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NVSOKXNAOQSBGX-UHFFFAOYSA-N,NO_MATCH,0.106383,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NVSOKXNAOQSBGX-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NWEQUBPZNMFAJY-UHFFFAOYSA-N,NO_MATCH,0.120879,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NWEQUBPZNMFAJY-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NWLBBXDJCFBFNQ-UHFFFAOYSA-N,NO_MATCH,0.082353,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,LEGACY-INCHIKEY-NWLBBXDJCFBFNQ-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NWMSUTYYXHGZBI-UHFFFAOYSA-N,NO_MATCH,0.083333,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NWMSUTYYXHGZBI-UHFFFAOYSA-N,
A0B0,DRIAWXDDGSORDT-KKUQBAQOSA-N,NXDHOGXONHOCHB-UHFFFAOYSA-N,NO_MATCH,0.085106,formolecular/novo_horizonte/banco_mestre_unificado.csv,LEGACY-INCHIKEY-NXDHOGXONHOCHB-UHFFFAOYSA-N,
